Split Cost,Storage Use
0,0.7038461538461539
0,0.7057692307692308
0,0.7076923076923077
0,0.7096153846153846
0,0.7115384615384616
0,0.7134615384615385
0,0.7153846153846154
0,0.7173076923076923
2,0.6678571428571428
0,0.6696428571428571
0,0.6714285714285714
0,0.6732142857142858
0,0.675
0,0.6767857142857143
0,0.6785714285714286
0,0.6803571428571429
0,0.6821428571428572
0,0.6839285714285714
0,0.6857142857142857
0,0.6875
0,0.6892857142857143
0,0.6910714285714286
0,0.6928571428571428
0,0.6946428571428571
0,0.6964285714285714
0,0.6982142857142857
0,0.7
0,0.7017857142857142
0,0.7035714285714286
0,0.7053571428571429
0,0.7071428571428572
0,0.7089285714285715
0,0.7107142857142857
0,0.7125
0,0.7142857142857143
0,0.7160714285714286
0,0.7178571428571429
0,0.7196428571428571
0,0.7214285714285714
0,0.7232142857142857
0,0.725
0,0.7267857142857143
0,0.7285714285714285
0,0.7303571428571428
0,0.7321428571428571
0,0.7339285714285714
0,0.7357142857142858
0,0.7375
0,0.7392857142857143
0,0.7410714285714286
0,0.7428571428571429
0,0.7446428571428572
0,0.7464285714285714
0,0.7482142857142857
0,0.75
0,0.7517857142857143
0,0.7535714285714286
0,0.7553571428571428
0,0.7571428571428571
0,0.7589285714285714
0,0.7607142857142857
0,0.7625
0,0.7642857142857142
0,0.7660714285714286
0,0.7678571428571429
0,0.7696428571428572
0,0.7714285714285715
0,0.7732142857142857
0,0.775
0,0.7767857142857143
0,0.7785714285714286
2,0.7283333333333334
0,0.73
0,0.7316666666666667
0,0.7333333333333333
0,0.735
0,0.7366666666666667
2,0.6921875
0,0.69375
0,0.6953125
0,0.696875
0,0.6984375
0,0.7
0,0.7015625
0,0.703125
0,0.7046875
0,0.70625
0,0.7078125
0,0.709375
0,0.7109375
0,0.7125
0,0.7140625
0,0.715625
0,0.7171875
0,0.71875
0,0.7203125
2,0.6794117647058824
0,0.6808823529411765
0,0.6823529411764706
0,0.6838235294117647
0,0.6852941176470588
0,0.6867647058823529
0,0.6882352941176471
2,0.6513888888888889
0,0.6527777777777778
0,0.6541666666666667
0,0.6555555555555556
0,0.6569444444444444
0,0.6583333333333333
0,0.6597222222222222
0,0.6611111111111111
0,0.6625
0,0.6638888888888889
0,0.6652777777777777
0,0.6666666666666666
0,0.6680555555555555
0,0.6694444444444444
0,0.6708333333333333
0,0.6722222222222223
2,0.6381578947368421
2,0.6075
0,0.60875
0,0.61
0,0.61125
0,0.6125
0,0.61375
0,0.615
0,0.61625
0,0.6175
0,0.61875
0,0.62
0,0.62125
0,0.6225
0,0.62375
0,0.625
0,0.62625
0,0.6275
0,0.62875
0,0.63
0,0.63125
0,0.6325
0,0.63375
0,0.635
0,0.63625
0,0.6375
0,0.63875
0,0.64
0,0.64125
0,0.6425
0,0.64375
0,0.645
0,0.64625
2,0.6166666666666667
0,0.6178571428571429
2,0.5909090909090909
0,0.5920454545454545
0,0.5931818181818181
0,0.5943181818181819
0,0.5954545454545455
0,0.5965909090909091
0,0.5977272727272728
0,0.5988636363636364
0,0.6
0,0.6011363636363637
0,0.6022727272727273
0,0.6034090909090909
0,0.6045454545454545
0,0.6056818181818182
0,0.6068181818181818
0,0.6079545454545454
0,0.6090909090909091
0,0.6102272727272727
0,0.6113636363636363
0,0.6125
0,0.6136363636363636
0,0.6147727272727272
0,0.615909090909091
0,0.6170454545454546
0,0.6181818181818182
0,0.6193181818181818
0,0.6204545454545455
0,0.6215909090909091
0,0.6227272727272727
0,0.6238636363636364
0,0.625
0,0.6261363636363636
0,0.6272727272727273
0,0.6284090909090909
0,0.6295454545454545
0,0.6306818181818182
0,0.6318181818181818
0,0.6329545454545454
0,0.634090909090909
0,0.6352272727272728
0,0.6363636363636364
0,0.6375
0,0.6386363636363637
2,0.6119565217391304
0,0.6130434782608696
0,0.6141304347826086
0,0.6152173913043478
0,0.616304347826087
0,0.6173913043478261
0,0.6184782608695653
0,0.6195652173913043
0,0.6206521739130435
0,0.6217391304347826
0,0.6228260869565218
0,0.6239130434782608
0,0.625
0,0.6260869565217392
0,0.6271739130434782
0,0.6282608695652174
0,0.6293478260869565
2,0.6041666666666666
0,0.6052083333333333
0,0.60625
0,0.6072916666666667
0,0.6083333333333333
0,0.609375
0,0.6104166666666667
0,0.6114583333333333
0,0.6125
2,0.589
0,0.59
0,0.591
0,0.592
0,0.593
0,0.594
0,0.595
0,0.596
0,0.597
0,0.598
0,0.599
0,0.6
0,0.601
0,0.602
0,0.603
0,0.604
0,0.605
0,0.606
0,0.607
0,0.608
0,0.609
0,0.61
0,0.611
0,0.612
0,0.613
0,0.614
0,0.615
0,0.616
0,0.617
0,0.618
0,0.619
0,0.62
0,0.621
0,0.622
0,0.623
0,0.624
0,0.625
0,0.626
0,0.627
0,0.628
0,0.629
0,0.63
0,0.631
0,0.632
0,0.633
0,0.634
0,0.635
0,0.636
0,0.637
0,0.638
0,0.639
0,0.64
0,0.641
0,0.642
0,0.643
0,0.644
0,0.645
0,0.646
0,0.647
0,0.648
0,0.649
0,0.65
0,0.651
0,0.652
0,0.653
0,0.654
0,0.655
0,0.656
0,0.657
0,0.658
0,0.659
0,0.66
0,0.661
0,0.662
0,0.663
0,0.664
0,0.665
0,0.666
0,0.667
0,0.668
0,0.669
0,0.67
0,0.671
0,0.672
0,0.673
0,0.674
0,0.675
0,0.676
0,0.677
0,0.678
0,0.679
0,0.68
0,0.681
0,0.682
0,0.683
0,0.684
0,0.685
0,0.686
0,0.687
0,0.688
0,0.689
0,0.69
0,0.691
0,0.692
0,0.693
0,0.694
0,0.695
0,0.696
0,0.697
0,0.698
0,0.699
0,0.7
0,0.701
0,0.702
0,0.703
0,0.704
0,0.705
0,0.706
0,0.707
0,0.708
0,0.709
0,0.71
0,0.711
0,0.712
0,0.713
0,0.714
0,0.715
0,0.716
0,0.717
0,0.718
0,0.719
0,0.72
0,0.721
0,0.722
0,0.723
0,0.724
0,0.725
0,0.726
0,0.727
0,0.728
0,0.729
0,0.73
0,0.731
0,0.732
0,0.733
0,0.734
0,0.735
0,0.736
0,0.737
0,0.738
0,0.739
0,0.74
0,0.741
0,0.742
0,0.743
0,0.744
0,0.745
0,0.746
0,0.747
0,0.748
0,0.749
0,0.75
2,0.7221153846153846
0,0.7230769230769231
0,0.7240384615384615
0,0.725
0,0.7259615384615384
0,0.7269230769230769
0,0.7278846153846154
0,0.7288461538461538
0,0.7298076923076923
0,0.7307692307692307
0,0.7317307692307692
0,0.7326923076923076
0,0.7336538461538461
0,0.7346153846153847
0,0.7355769230769231
0,0.7365384615384616
0,0.7375
0,0.7384615384615385
0,0.739423076923077
0,0.7403846153846154
0,0.7413461538461539
0,0.7423076923076923
0,0.7432692307692308
0,0.7442307692307693
0,0.7451923076923077
0,0.7461538461538462
0,0.7471153846153846
0,0.7480769230769231
0,0.7490384615384615
0,0.75
0,0.7509615384615385
0,0.7519230769230769
0,0.7528846153846154
0,0.7538461538461538
0,0.7548076923076923
0,0.7557692307692307
0,0.7567307692307692
0,0.7576923076923077
0,0.7586538461538461
0,0.7596153846153846
0,0.760576923076923
0,0.7615384615384615
0,0.7625
0,0.7634615384615384
0,0.7644230769230769
0,0.7653846153846153
0,0.7663461538461539
0,0.7673076923076924
0,0.7682692307692308
0,0.7692307692307693
0,0.7701923076923077
0,0.7711538461538462
0,0.7721153846153846
0,0.7730769230769231
0,0.7740384615384616
0,0.775
0,0.7759615384615385
0,0.7769230769230769
0,0.7778846153846154
0,0.7788461538461539
0,0.7798076923076923
0,0.7807692307692308
0,0.7817307692307692
0,0.7826923076923077
0,0.7836538461538461
0,0.7846153846153846
0,0.7855769230769231
0,0.7865384615384615
0,0.7875
0,0.7884615384615384
0,0.7894230769230769
0,0.7903846153846154
0,0.7913461538461538
0,0.7923076923076923
0,0.7932692307692307
0,0.7942307692307692
0,0.7951923076923076
0,0.7961538461538461
0,0.7971153846153847
0,0.7980769230769231
0,0.7990384615384616
0,0.8
0,0.8009615384615385
0,0.801923076923077
0,0.8028846153846154
0,0.8038461538461539
0,0.8048076923076923
0,0.8057692307692308
0,0.8067307692307693
0,0.8076923076923077
0,0.8086538461538462
0,0.8096153846153846
0,0.8105769230769231
0,0.8115384615384615
0,0.8125
0,0.8134615384615385
0,0.8144230769230769
0,0.8153846153846154
0,0.8163461538461538
0,0.8173076923076923
0,0.8182692307692307
0,0.8192307692307692
0,0.8201923076923077
0,0.8211538461538461
0,0.8221153846153846
0,0.823076923076923
0,0.8240384615384615
0,0.825
0,0.8259615384615384
0,0.8269230769230769
0,0.8278846153846153
0,0.8288461538461539
0,0.8298076923076924
0,0.8307692307692308
0,0.8317307692307693
0,0.8326923076923077
2,0.8027777777777778
0,0.8037037037037037
0,0.8046296296296296
0,0.8055555555555556
0,0.8064814814814815
0,0.8074074074074075
0,0.8083333333333333
0,0.8092592592592592
0,0.8101851851851852
2,0.7821428571428571
0,0.7830357142857143
0,0.7839285714285714
0,0.7848214285714286
0,0.7857142857142857
0,0.7866071428571428
2,0.7603448275862069
0,0.7612068965517241
0,0.7620689655172413
0,0.7629310344827587
0,0.7637931034482759
0,0.7646551724137931
2,0.74
0,0.7408333333333333
2,0.717741935483871
0,0.7185483870967742
2,0.696875
0,0.69765625
0,0.6984375
0,0.69921875
0,0.7
0,0.70078125
0,0.7015625
0,0.70234375
0,0.703125
2,0.6825757575757576
0,0.6833333333333333
0,0.6840909090909091
0,0.6848484848484848
0,0.6856060606060606
0,0.6863636363636364
0,0.6871212121212121
0,0.6878787878787879
0,0.6886363636363636
0,0.6893939393939394
2,0.6698529411764705
0,0.6705882352941176
0,0.6713235294117647
0,0.6720588235294118
0,0.6727941176470589
0,0.6735294117647059
0,0.674264705882353
0,0.675
0,0.6757352941176471
0,0.6764705882352942
0,0.6772058823529412
0,0.6779411764705883
0,0.6786764705882353
0,0.6794117647058824
0,0.6801470588235294
0,0.6808823529411765
0,0.6816176470588236
0,0.6823529411764706
0,0.6830882352941177
0,0.6838235294117647
0,0.6845588235294118
0,0.6852941176470588
0,0.6860294117647059
0,0.6867647058823529
0,0.6875
0,0.6882352941176471
0,0.6889705882352941
0,0.6897058823529412
0,0.6904411764705882
0,0.6911764705882353
0,0.6919117647058823
0,0.6926470588235294
0,0.6933823529411764
0,0.6941176470588235
0,0.6948529411764706
0,0.6955882352941176
0,0.6963235294117647
2,0.6771428571428572
0,0.6778571428571428
0,0.6785714285714286
0,0.6792857142857143
0,0.68
0,0.6807142857142857
0,0.6814285714285714
2,0.6631944444444444
0,0.6638888888888889
2,0.6466216216216216
0,0.6472972972972973
0,0.647972972972973
0,0.6486486486486487
0,0.6493243243243243
0,0.65
2,0.6335526315789474
0,0.6342105263157894
0,0.6348684210526315
0,0.6355263157894737
0,0.6361842105263158
0,0.6368421052631579
0,0.6375
0,0.6381578947368421
0,0.6388157894736842
0,0.6394736842105263
0,0.6401315789473684
2,0.6243589743589744
0,0.625
0,0.6256410256410256
0,0.6262820512820513
0,0.6269230769230769
0,0.6275641025641026
0,0.6282051282051282
0,0.6288461538461538
0,0.6294871794871795
0,0.6301282051282051
0,0.6307692307692307
0,0.6314102564102564
0,0.632051282051282
0,0.6326923076923077
0,0.6333333333333333
0,0.6339743589743589
2,0.61875
0,0.619375
0,0.62
0,0.620625
0,0.62125
0,0.621875
0,0.6225
0,0.623125
0,0.62375
0,0.624375
0,0.625
0,0.625625
0,0.62625
0,0.626875
0,0.6275
0,0.628125
0,0.62875
0,0.629375
0,0.63
0,0.630625
0,0.63125
0,0.631875
0,0.6325
0,0.633125
0,0.63375
0,0.634375
0,0.635
0,0.635625
0,0.63625
0,0.636875
0,0.6375
0,0.638125
0,0.63875
0,0.639375
0,0.64
0,0.640625
0,0.64125
0,0.641875
0,0.6425
0,0.643125
0,0.64375
0,0.644375
0,0.645
0,0.645625
0,0.64625
0,0.646875
0,0.6475
0,0.648125
0,0.64875
0,0.649375
0,0.65
0,0.650625
0,0.65125
0,0.651875
0,0.6525
0,0.653125
0,0.65375
0,0.654375
0,0.655
0,0.655625
2,0.6402439024390244
0,0.6408536585365854
0,0.6414634146341464
0,0.6420731707317073
0,0.6426829268292683
0,0.6432926829268293
0,0.6439024390243903
0,0.6445121951219512
0,0.6451219512195122
0,0.6457317073170732
0,0.6463414634146342
0,0.6469512195121951
0,0.6475609756097561
0,0.6481707317073171
0,0.6487804878048781
0,0.649390243902439
0,0.65
0,0.650609756097561
0,0.651219512195122
0,0.651829268292683
0,0.6524390243902439
2,0.6375
0,0.638095238095238
0,0.6386904761904761
0,0.6392857142857142
0,0.6398809523809523
0,0.6404761904761904
0,0.6410714285714286
0,0.6416666666666667
0,0.6422619047619048
0,0.6428571428571429
0,0.643452380952381
0,0.6440476190476191
2,0.6296511627906977
0,0.6302325581395349
0,0.6308139534883721
0,0.6313953488372093
0,0.6319767441860465
0,0.6325581395348837
2,0.61875
0,0.6193181818181818
0,0.6198863636363636
0,0.6204545454545455
0,0.6210227272727272
0,0.6215909090909091
0,0.6221590909090909
0,0.6227272727272727
0,0.6232954545454545
0,0.6238636363636364
0,0.6244318181818181
0,0.625
2,0.6116666666666667
0,0.6122222222222222
0,0.6127777777777778
0,0.6133333333333333
0,0.6138888888888889
0,0.6144444444444445
0,0.615
0,0.6155555555555555
0,0.6161111111111112
0,0.6166666666666667
0,0.6172222222222222
0,0.6177777777777778
0,0.6183333333333333
0,0.6188888888888889
0,0.6194444444444445
0,0.62
0,0.6205555555555555
0,0.6211111111111111
0,0.6216666666666667
0,0.6222222222222222
0,0.6227777777777778
0,0.6233333333333333
0,0.6238888888888889
0,0.6244444444444445
0,0.625
0,0.6255555555555555
2,0.6125
0,0.6130434782608696
0,0.6135869565217391
0,0.6141304347826086
0,0.6146739130434783
0,0.6152173913043478
0,0.6157608695652174
0,0.616304347826087
0,0.6168478260869565
0,0.6173913043478261
0,0.6179347826086956
0,0.6184782608695653
0,0.6190217391304348
0,0.6195652173913043
0,0.6201086956521739
0,0.6206521739130435
0,0.621195652173913
0,0.6217391304347826
0,0.6222826086956522
0,0.6228260869565218
0,0.6233695652173913
0,0.6239130434782608
0,0.6244565217391305
0,0.625
0,0.6255434782608695
0,0.6260869565217392
0,0.6266304347826087
0,0.6271739130434782
0,0.6277173913043478
0,0.6282608695652174
2,0.6154255319148936
0,0.6159574468085106
0,0.6164893617021276
0,0.6170212765957447
0,0.6175531914893617
0,0.6180851063829788
0,0.6186170212765958
0,0.6191489361702127
0,0.6196808510638298
0,0.6202127659574468
0,0.6207446808510638
0,0.6212765957446809
0,0.6218085106382979
0,0.6223404255319149
0,0.622872340425532
0,0.6234042553191489
0,0.6239361702127659
0,0.624468085106383
0,0.625
0,0.625531914893617
0,0.6260638297872341
0,0.6265957446808511
0,0.627127659574468
0,0.6276595744680851
0,0.6281914893617021
0,0.6287234042553191
0,0.6292553191489362
0,0.6297872340425532
0,0.6303191489361702
0,0.6308510638297873
2,0.6182291666666667
0,0.61875
0,0.6192708333333333
0,0.6197916666666666
0,0.6203125
0,0.6208333333333333
0,0.6213541666666667
0,0.621875
0,0.6223958333333334
0,0.6229166666666667
0,0.6234375
0,0.6239583333333333
0,0.6244791666666667
0,0.625
0,0.6255208333333333
0,0.6260416666666667
0,0.6265625
0,0.6270833333333333
0,0.6276041666666666
0,0.628125
0,0.6286458333333333
0,0.6291666666666667
0,0.6296875
0,0.6302083333333334
0,0.6307291666666667
0,0.63125
0,0.6317708333333333
0,0.6322916666666667
0,0.6328125
0,0.6333333333333333
0,0.6338541666666667
0,0.634375
0,0.6348958333333333
0,0.6354166666666666
0,0.6359375
0,0.6364583333333333
0,0.6369791666666667
0,0.6375
0,0.6380208333333334
0,0.6385416666666667
0,0.6390625
0,0.6395833333333333
0,0.6401041666666667
0,0.640625
0,0.6411458333333333
0,0.6416666666666667
0,0.6421875
2,0.6295918367346939
0,0.6301020408163265
0,0.6306122448979592
0,0.6311224489795918
0,0.6316326530612245
0,0.6321428571428571
0,0.6326530612244898
0,0.6331632653061224
0,0.6336734693877552
0,0.6341836734693878
0,0.6346938775510204
0,0.6352040816326531
0,0.6357142857142857
0,0.6362244897959184
0,0.636734693877551
0,0.6372448979591837
0,0.6377551020408163
0,0.638265306122449
0,0.6387755102040816
0,0.6392857142857142
0,0.639795918367347
0,0.6403061224489796
0,0.6408163265306123
0,0.6413265306122449
0,0.6418367346938776
0,0.6423469387755102
0,0.6428571428571429
0,0.6433673469387755
0,0.6438775510204081
0,0.6443877551020408
0,0.6448979591836734
0,0.6454081632653061
0,0.6459183673469387
0,0.6464285714285715
0,0.6469387755102041
0,0.6474489795918368
0,0.6479591836734694
0,0.648469387755102
0,0.6489795918367347
0,0.6494897959183673
0,0.65
0,0.6505102040816326
0,0.6510204081632653
0,0.6515306122448979
0,0.6520408163265307
0,0.6525510204081633
0,0.6530612244897959
0,0.6535714285714286
0,0.6540816326530612
0,0.6545918367346939
0,0.6551020408163265
0,0.6556122448979592
0,0.6561224489795918
0,0.6566326530612245
0,0.6571428571428571
0,0.6576530612244897
0,0.6581632653061225
0,0.6586734693877551
0,0.6591836734693878
0,0.6596938775510204
0,0.6602040816326531
0,0.6607142857142857
0,0.6612244897959184
0,0.661734693877551
0,0.6622448979591836
0,0.6627551020408163
0,0.6632653061224489
0,0.6637755102040817
0,0.6642857142857143
0,0.664795918367347
0,0.6653061224489796
0,0.6658163265306123
0,0.6663265306122449
0,0.6668367346938775
0,0.6673469387755102
0,0.6678571428571428
0,0.6683673469387755
0,0.6688775510204081
0,0.6693877551020408
0,0.6698979591836735
0,0.6704081632653062
0,0.6709183673469388
0,0.6714285714285714
0,0.6719387755102041
0,0.6724489795918367
0,0.6729591836734694
0,0.673469387755102
0,0.6739795918367347
0,0.6744897959183673
0,0.675
0,0.6755102040816326
0,0.6760204081632653
0,0.676530612244898
0,0.6770408163265306
0,0.6775510204081633
0,0.6780612244897959
0,0.6785714285714286
0,0.6790816326530612
0,0.6795918367346939
0,0.6801020408163265
0,0.6806122448979591
0,0.6811224489795918
0,0.6816326530612244
0,0.6821428571428572
0,0.6826530612244898
0,0.6831632653061225
0,0.6836734693877551
0,0.6841836734693878
0,0.6846938775510204
0,0.685204081632653
0,0.6857142857142857
0,0.6862244897959183
0,0.686734693877551
0,0.6872448979591836
0,0.6877551020408164
0,0.688265306122449
0,0.6887755102040817
0,0.6892857142857143
0,0.689795918367347
0,0.6903061224489796
0,0.6908163265306122
0,0.6913265306122449
0,0.6918367346938775
0,0.6923469387755102
0,0.6928571428571428
0,0.6933673469387756
0,0.6938775510204082
0,0.6943877551020409
0,0.6948979591836735
0,0.6954081632653061
0,0.6959183673469388
0,0.6964285714285714
0,0.6969387755102041
0,0.6974489795918367
0,0.6979591836734694
0,0.698469387755102
0,0.6989795918367347
0,0.6994897959183674
0,0.7
0,0.7005102040816327
0,0.7010204081632653
0,0.701530612244898
0,0.7020408163265306
0,0.7025510204081633
0,0.7030612244897959
0,0.7035714285714286
0,0.7040816326530612
0,0.7045918367346938
0,0.7051020408163265
0,0.7056122448979592
0,0.7061224489795919
0,0.7066326530612245
0,0.7071428571428572
0,0.7076530612244898
0,0.7081632653061225
0,0.7086734693877551
0,0.7091836734693877
0,0.7096938775510204
0,0.710204081632653
0,0.7107142857142857
0,0.7112244897959183
0,0.7117346938775511
0,0.7122448979591837
0,0.7127551020408164
0,0.713265306122449
0,0.7137755102040816
0,0.7142857142857143
0,0.7147959183673469
0,0.7153061224489796
0,0.7158163265306122
0,0.7163265306122449
0,0.7168367346938775
0,0.7173469387755103
0,0.7178571428571429
0,0.7183673469387755
0,0.7188775510204082
0,0.7193877551020408
0,0.7198979591836735
0,0.7204081632653061
0,0.7209183673469388
0,0.7214285714285714
0,0.7219387755102041
0,0.7224489795918367
0,0.7229591836734693
0,0.7234693877551021
0,0.7239795918367347
0,0.7244897959183674
0,0.725
0,0.7255102040816327
0,0.7260204081632653
0,0.726530612244898
0,0.7270408163265306
0,0.7275510204081632
0,0.7280612244897959
0,0.7285714285714285
0,0.7290816326530613
0,0.7295918367346939
0,0.7301020408163266
0,0.7306122448979592
0,0.7311224489795919
0,0.7316326530612245
0,0.7321428571428571
0,0.7326530612244898
0,0.7331632653061224
0,0.7336734693877551
0,0.7341836734693877
0,0.7346938775510204
0,0.735204081632653
0,0.7357142857142858
0,0.7362244897959184
0,0.736734693877551
0,0.7372448979591837
0,0.7377551020408163
0,0.738265306122449
0,0.7387755102040816
0,0.7392857142857143
0,0.7397959183673469
0,0.7403061224489796
2,0.726
0,0.7265
0,0.727
0,0.7275
0,0.728
0,0.7285
0,0.729
0,0.7295
0,0.73
0,0.7305
0,0.731
0,0.7315
0,0.732
0,0.7325
0,0.733
0,0.7335
0,0.734
0,0.7345
0,0.735
0,0.7355
0,0.736
0,0.7365
0,0.737
0,0.7375
0,0.738
0,0.7385
0,0.739
0,0.7395
0,0.74
0,0.7405
0,0.741
0,0.7415
0,0.742
0,0.7425
0,0.743
0,0.7435
0,0.744
0,0.7445
0,0.745
0,0.7455
0,0.746
0,0.7465
2,0.7323529411764705
0,0.7328431372549019
0,0.7333333333333333
0,0.7338235294117647
